lab_ID,lab_type,lab_capacity,user_ID,course_of_study,occupancy,time_stamp,computer_ID,CPU_usage,memory_usage,disk_usage,year,month,day,hour,minute,day_of_week,quarter,month_name,hour_name,course_duration,course_start_time,course_end_time,course_attendance
3,A,40,12,EE,23,2023-01-06 13:00:00,5,49.000423231320624,47.25448046652871,36.45864645941997,2023,1,6,13,0,4,1,January,Afternoon,4,2023-01-06 09:00:00,2023-01-06 13:00:00,3
1,B,11,83,ME,32,2023-01-06 14:00:00,6,45.97826584787674,7.431902203210972,39.92512322965214,2023,1,6,14,0,4,1,January,Afternoon,1,2023-01-06 06:00:00,2023-01-06 07:00:00,67
7,C,49,92,EE,48,2023-01-06 15:00:00,3,24.90367396821319,86.44897706086944,90.30711854948456,2023,1,6,15,0,4,1,January,Afternoon,1,2023-01-06 06:00:00,2023-01-06 07:00:00,7
7,B,46,94,EE,80,2023-01-06 16:00:00,8,14.073101738619776,0.8540755826843105,76.70276402720877,2023,1,6,16,0,4,1,January,Afternoon,1,2023-01-06 09:00:00,2023-01-06 10:00:00,53
4,A,42,46,EE,30,2023-01-06 17:00:00,3,46.74651117703902,93.8492253303407,38.59284821516143,2023,1,6,17,0,4,1,January,Evening,2,2023-01-06 09:00:00,2023-01-06 11:00:00,95
4,A,14,55,CS,99,2023-01-06 18:00:00,4,23.850740477005907,37.33707767980861,57.68915319328269,2023,1,6,18,0,4,1,January,Evening,2,2023-01-06 07:00:00,2023-01-06 09:00:00,30
8,C,24,67,ME,99,2023-01-06 19:00:00,8,79.57386709227438,11.401743763670869,91.67299660810568,2023,1,6,19,0,4,1,January,Evening,3,2023-01-06 08:00:00,2023-01-06 11:00:00,57
9,C,30,42,ME,44,2023-01-06 20:00:00,3,77.10053545681832,65.99327272526689,4.79869663820387,2023,1,6,20,0,4,1,January,Evening,4,2023-01-06 08:00:00,2023-01-06 12:00:00,70
9,C,20,72,ME,31,2023-01-06 21:00:00,7,12.88918406704338,15.41829514735249,56.21558191416802,2023,1,6,21,0,4,1,January,Evening,1,2023-01-06 09:00:00,2023-01-06 10:00:00,36
8,B,19,29,ME,6,2023-01-06 22:00:00,2,3.848957135200737,13.594551435299406,94.6957811237074,2023,1,6,22,0,4,1,January,Evening,4,2023-01-06 09:00:00,2023-01-06 13:00:00,56
1,C,17,82,ME,46,2023-01-06 23:00:00,5,73.56606181052283,56.67115068283398,13.29725457900678,2023,1,6,23,0,4,1,January,Evening,1,2023-01-06 07:00:00,2023-01-06 08:00:00,5
4,B,47,32,CS,49,2023-01-07 00:00:00,8,79.56661263423847,40.32874042045121,30.68832782819354,2023,1,7,0,0,5,1,January,Morning,3,2023-01-07 06:00:00,2023-01-07 09:00:00,49
7,A,27,71,EE,97,2023-01-07 01:00:00,6,44.42048079600514,84.05306087401067,33.14859410320036,2023,1,7,1,0,5,1,January,Morning,2,2023-01-07 07:00:00,2023-01-07 09:00:00,27
8,B,25,7,ME,74,2023-01-07 02:00:00,2,14.611695391502744,82.44980683985958,36.519921230940135,2023,1,7,2,0,5,1,January,Morning,1,2023-01-07 08:00:00,2023-01-07 09:00:00,13
9,B,43,97,CS,14,2023-01-07 03:00:00,1,73.84166601581616,84.6123192579089,75.49923063320936,2023,1,7,3,0,5,1,January,Morning,5,2023-01-07 06:00:00,2023-01-07 11:00:00,82
2,B,41,94,ME,90,2023-01-07 04:00:00,1,95.59389270363748,69.20835344795873,83.31335131678489,2023,1,7,4,0,5,1,January,Morning,2,2023-01-07 06:00:00,2023-01-07 08:00:00,78
2,C,40,62,CS,39,2023-01-07 05:00:00,8,92.981643558394,54.95265798702761,91.17871433415922,2023,1,7,5,0,5,1,January,Morning,5,2023-01-07 07:00:00,2023-01-07 12:00:00,36
5,A,32,6,EE,59,2023-01-07 06:00:00,9,15.813650373939858,28.8178321620295,0.1447437335994061,2023,1,7,6,0,5,1,January,Morning,1,2023-01-07 06:00:00,2023-01-07 07:00:00,78
2,C,43,79,EE,89,2023-01-07 07:00:00,8,16.49970462388197,59.99545883431949,5.197677498932174,2023,1,7,7,0,5,1,January,Morning,3,2023-01-07 06:00:00,2023-01-07 09:00:00,65
2,B,42,66,EE,6,2023-01-07 08:00:00,2,60.23744191507956,19.51869523490354,96.53552313031165,2023,1,7,8,0,5,1,January,Morning,5,2023-01-07 07:00:00,2023-01-07 12:00:00,45
9,C,37,24,ME,11,2023-01-07 09:00:00,3,66.16598361259759,53.39836133890292,38.95085197056519,2023,1,7,9,0,5,1,January,Morning,4,2023-01-07 08:00:00,2023-01-07 12:00:00,4
1,C,45,24,ME,45,2023-01-07 10:00:00,1,24.74726170580381,11.032052566202232,74.98006543325964,2023,1,7,10,0,5,1,January,Morning,1,2023-01-07 09:00:00,2023-01-07 10:00:00,98
1,A,10,92,CS,73,2023-01-07 11:00:00,6,85.02418589146426,10.69623088470748,12.706479226531677,2023,1,7,11,0,5,1,January,Morning,1,2023-01-07 06:00:00,2023-01-07 07:00:00,13
7,A,38,78,CS,93,2023-01-07 12:00:00,1,95.7577526366676,19.42632508353529,82.43090143227919,2023,1,7,12,0,5,1,January,Afternoon,5,2023-01-07 09:00:00,2023-01-07 14:00:00,39
1,B,27,21,ME,89,2023-01-07 13:00:00,2,2.4997938160985056,13.31533460387362,40.23762192218192,2023,1,7,13,0,5,1,January,Afternoon,3,2023-01-07 09:00:00,2023-01-07 12:00:00,22
2,A,38,55,ME,31,2023-01-07 14:00:00,7,85.42851758963776,97.58936975444394,0.628385284974875,2023,1,7,14,0,5,1,January,Afternoon,1,2023-01-07 06:00:00,2023-01-07 07:00:00,83
8,A,38,54,CS,73,2023-01-07 15:00:00,8,24.30961255289962,69.29387756608044,76.85361522573875,2023,1,7,15,0,5,1,January,Afternoon,1,2023-01-07 09:00:00,2023-01-07 10:00:00,19
3,C,24,41,ME,38,2023-01-07 16:00:00,2,58.62435938917345,7.670934101001459,26.295049602077704,2023,1,7,16,0,5,1,January,Afternoon,3,2023-01-07 08:00:00,2023-01-07 11:00:00,0
8,C,49,80,CS,83,2023-01-07 17:00:00,3,54.08313984856097,16.151724758896314,64.76074308151856,2023,1,7,17,0,5,1,January,Evening,4,2023-01-07 09:00:00,2023-01-07 13:00:00,79
5,A,22,52,ME,39,2023-01-07 18:00:00,6,79.01284509308675,71.72848290828802,79.45525737540825,2023,1,7,18,0,5,1,January,Evening,1,2023-01-07 09:00:00,2023-01-07 10:00:00,68
8,A,29,21,EE,23,2023-01-07 19:00:00,6,5.891959935263924,86.34323157693179,23.30010911811632,2023,1,7,19,0,5,1,January,Evening,5,2023-01-07 09:00:00,2023-01-07 14:00:00,47
7,A,43,48,EE,3,2023-01-07 20:00:00,6,76.28054267381545,2.1182549029300057,99.40994067411962,2023,1,7,20,0,5,1,January,Evening,2,2023-01-07 07:00:00,2023-01-07 09:00:00,57
6,C,24,40,EE,71,2023-01-07 21:00:00,2,6.925084182068586,39.82792792291633,87.5642613443375,2023,1,7,21,0,5,1,January,Evening,5,2023-01-07 09:00:00,2023-01-07 14:00:00,5
8,C,16,41,CS,77,2023-01-07 22:00:00,2,64.26990305671603,64.0192454174325,37.21779967644696,2023,1,7,22,0,5,1,January,Evening,1,2023-01-07 09:00:00,2023-01-07 10:00:00,69
1,C,46,47,ME,55,2023-01-07 23:00:00,3,11.14335957112873,13.689251753929064,31.30039028613217,2023,1,7,23,0,5,1,January,Evening,4,2023-01-07 06:00:00,2023-01-07 10:00:00,0
6,C,42,65,ME,56,2023-01-08 00:00:00,5,42.139612957004736,82.21154402195874,6.46699347464883,2023,1,8,0,0,6,1,January,Morning,4,2023-01-08 06:00:00,2023-01-08 10:00:00,83
4,B,16,59,CS,58,2023-01-08 01:00:00,3,90.8287522359064,98.44456921798064,6.862286648531446,2023,1,8,1,0,6,1,January,Morning,4,2023-01-08 09:00:00,2023-01-08 13:00:00,13
3,A,11,42,EE,24,2023-01-08 02:00:00,4,10.40200251490414,26.384342860795307,92.88848071144406,2023,1,8,2,0,6,1,January,Morning,5,2023-01-08 07:00:00,2023-01-08 12:00:00,30
7,C,37,73,EE,97,2023-01-08 03:00:00,9,2.2799095418645554,63.011142627350495,62.97835636791914,2023,1,8,3,0,6,1,January,Morning,5,2023-01-08 06:00:00,2023-01-08 11:00:00,78
5,B,48,76,CS,78,2023-01-08 04:00:00,6,96.3284671598831,86.69929551507215,60.81699960172752,2023,1,8,4,0,6,1,January,Morning,2,2023-01-08 06:00:00,2023-01-08 08:00:00,9
7,B,20,79,ME,53,2023-01-08 05:00:00,3,96.91711240033652,69.52298061851002,69.38549411420905,2023,1,8,5,0,6,1,January,Morning,5,2023-01-08 06:00:00,2023-01-08 11:00:00,94
7,A,40,43,CS,10,2023-01-08 06:00:00,8,55.55442650893011,22.71172614166802,50.62522814880796,2023,1,8,6,0,6,1,January,Morning,2,2023-01-08 07:00:00,2023-01-08 09:00:00,2
2,C,47,36,EE,89,2023-01-08 07:00:00,2,0.937970923557474,26.08575322207284,34.019675605105135,2023,1,8,7,0,6,1,January,Morning,2,2023-01-08 09:00:00,2023-01-08 11:00:00,36
2,C,26,27,EE,67,2023-01-08 08:00:00,6,80.95847620045643,74.64729827312131,71.41048208254207,2023,1,8,8,0,6,1,January,Morning,1,2023-01-08 07:00:00,2023-01-08 08:00:00,5
4,A,21,79,CS,36,2023-01-08 09:00:00,7,8.939772997675233,91.3796833382996,12.01962595558419,2023,1,8,9,0,6,1,January,Morning,2,2023-01-08 07:00:00,2023-01-08 09:00:00,68
4,B,14,9,EE,47,2023-01-08 10:00:00,9,1.713244881463527,15.024571789605002,90.57557954119588,2023,1,8,10,0,6,1,January,Morning,2,2023-01-08 07:00:00,2023-01-08 09:00:00,14
1,C,37,48,ME,43,2023-01-08 11:00:00,7,44.430588522986326,89.86216739164884,39.734494954773645,2023,1,8,11,0,6,1,January,Morning,1,2023-01-08 09:00:00,2023-01-08 10:00:00,9
1,B,19,62,EE,41,2023-01-08 12:00:00,1,64.63616035721574,72.03810660942278,71.12220171273287,2023,1,8,12,0,6,1,January,Afternoon,4,2023-01-08 07:00:00,2023-01-08 11:00:00,81
9,B,17,94,ME,24,2023-01-08 13:00:00,3,30.57439741078792,78.31810252682897,44.88151513941685,2023,1,8,13,0,6,1,January,Afternoon,5,2023-01-08 09:00:00,2023-01-08 14:00:00,62
7,A,34,30,EE,6,2023-01-08 14:00:00,5,40.31020010247875,50.3552173888723,21.51197242109384,2023,1,8,14,0,6,1,January,Afternoon,1,2023-01-08 08:00:00,2023-01-08 09:00:00,38
1,A,39,80,CS,5,2023-01-08 15:00:00,1,13.580045365595028,83.23725173838574,27.81680180885549,2023,1,8,15,0,6,1,January,Afternoon,1,2023-01-08 06:00:00,2023-01-08 07:00:00,67
1,B,37,75,EE,65,2023-01-08 16:00:00,8,78.67551609084752,94.77253251218244,40.75661147203149,2023,1,8,16,0,6,1,January,Afternoon,2,2023-01-08 09:00:00,2023-01-08 11:00:00,25
1,C,46,1,ME,19,2023-01-08 17:00:00,7,26.484863288291315,8.8425104132408,47.46922999119072,2023,1,8,17,0,6,1,January,Evening,1,2023-01-08 08:00:00,2023-01-08 09:00:00,98
5,C,19,93,EE,20,2023-01-08 18:00:00,9,92.70214605536304,64.32918734600791,40.08059581832023,2023,1,8,18,0,6,1,January,Evening,5,2023-01-08 06:00:00,2023-01-08 11:00:00,87
3,C,37,73,EE,83,2023-01-08 19:00:00,7,95.62152601269352,89.69039784000053,25.79916587877953,2023,1,8,19,0,6,1,January,Evening,2,2023-01-08 08:00:00,2023-01-08 10:00:00,93
2,B,15,38,ME,38,2023-01-08 20:00:00,7,51.2329716590484,24.45391369221233,39.458370473763416,2023,1,8,20,0,6,1,January,Evening,5,2023-01-08 07:00:00,2023-01-08 12:00:00,79
9,B,26,47,CS,52,2023-01-08 21:00:00,7,89.8758673321607,31.17045173703834,20.13580545529615,2023,1,8,21,0,6,1,January,Evening,1,2023-01-08 07:00:00,2023-01-08 08:00:00,84
9,B,41,93,ME,87,2023-01-08 22:00:00,7,22.493386015986548,29.970942308877312,5.58221054105813,2023,1,8,22,0,6,1,January,Evening,4,2023-01-08 06:00:00,2023-01-08 10:00:00,20
6,A,31,12,EE,84,2023-01-08 23:00:00,4,23.261612493040783,25.41114233522157,71.9198498602228,2023,1,8,23,0,6,1,January,Evening,2,2023-01-08 08:00:00,2023-01-08 10:00:00,70
6,C,29,94,CS,63,2023-01-09 00:00:00,3,27.06625041482129,65.50447693126098,57.359435794793775,2023,1,9,0,0,0,1,January,Morning,1,2023-01-09 06:00:00,2023-01-09 07:00:00,81
2,B,16,30,EE,61,2023-01-09 01:00:00,6,27.433063716124483,21.27988044188664,55.33644475964968,2023,1,9,1,0,0,1,January,Morning,1,2023-01-09 08:00:00,2023-01-09 09:00:00,33
1,A,20,69,ME,67,2023-01-09 02:00:00,5,38.56306766170179,41.05996822140242,37.41502592919973,2023,1,9,2,0,0,1,January,Morning,5,2023-01-09 08:00:00,2023-01-09 13:00:00,87
8,B,46,84,ME,69,2023-01-09 03:00:00,5,67.76211534583668,40.78556380707584,66.30279165817703,2023,1,9,3,0,0,1,January,Morning,1,2023-01-09 06:00:00,2023-01-09 07:00:00,11
5,A,21,93,ME,37,2023-01-09 04:00:00,2,38.14628395644753,11.457132710598405,47.49783217205281,2023,1,9,4,0,0,1,January,Morning,2,2023-01-09 08:00:00,2023-01-09 10:00:00,77
2,C,29,54,ME,28,2023-01-09 05:00:00,4,35.54608267566506,95.13572962896993,67.14211272273694,2023,1,9,5,0,0,1,January,Morning,3,2023-01-09 09:00:00,2023-01-09 12:00:00,81
3,B,22,56,ME,59,2023-01-09 06:00:00,3,72.34746228757548,70.46591649736828,11.216309502865297,2023,1,9,6,0,0,1,January,Morning,5,2023-01-09 08:00:00,2023-01-09 13:00:00,64
5,B,27,35,EE,14,2023-01-09 07:00:00,4,46.667336480569865,27.0742493985884,42.42571491843534,2023,1,9,7,0,0,1,January,Morning,4,2023-01-09 06:00:00,2023-01-09 10:00:00,23
3,C,11,18,CS,9,2023-01-09 08:00:00,9,36.28101120479047,33.3350774059195,3.878220113454944,2023,1,9,8,0,0,1,January,Morning,5,2023-01-09 07:00:00,2023-01-09 12:00:00,67
2,A,35,38,EE,95,2023-01-09 09:00:00,8,48.42110643035697,80.5378573933763,9.49262956075737,2023,1,9,9,0,0,1,January,Morning,3,2023-01-09 08:00:00,2023-01-09 11:00:00,77
2,C,21,44,EE,51,2023-01-09 10:00:00,6,1.6170137277322971,53.12227746279261,81.81135364790515,2023,1,9,10,0,0,1,January,Morning,1,2023-01-09 08:00:00,2023-01-09 09:00:00,50
3,A,38,95,EE,31,2023-01-09 11:00:00,3,97.0383491173631,77.07954278840164,96.68993170904685,2023,1,9,11,0,0,1,January,Morning,3,2023-01-09 07:00:00,2023-01-09 10:00:00,12
6,C,33,64,ME,66,2023-01-09 12:00:00,9,5.228414678692117,86.35359012582346,61.20103793730205,2023,1,9,12,0,0,1,January,Afternoon,5,2023-01-09 06:00:00,2023-01-09 11:00:00,19
1,A,33,28,CS,31,2023-01-09 13:00:00,1,71.66277201005326,90.76745033232024,37.32060721738984,2023,1,9,13,0,0,1,January,Afternoon,2,2023-01-09 06:00:00,2023-01-09 08:00:00,60
9,B,27,7,EE,34,2023-01-09 14:00:00,3,81.69982483476879,49.30409458101728,65.96831745467122,2023,1,9,14,0,0,1,January,Afternoon,2,2023-01-09 09:00:00,2023-01-09 11:00:00,81
5,B,24,55,CS,59,2023-01-09 15:00:00,4,36.12244551286671,51.19127814705957,82.67635983064693,2023,1,9,15,0,0,1,January,Afternoon,2,2023-01-09 06:00:00,2023-01-09 08:00:00,19
5,A,30,6,CS,71,2023-01-09 16:00:00,6,10.092441664352847,42.36939835890894,54.8805891134706,2023,1,9,16,0,0,1,January,Afternoon,1,2023-01-09 07:00:00,2023-01-09 08:00:00,68
4,B,49,4,CS,93,2023-01-09 17:00:00,7,89.5442232935164,31.728918056461385,90.0801773057254,2023,1,9,17,0,0,1,January,Evening,1,2023-01-09 06:00:00,2023-01-09 07:00:00,65
8,A,49,47,EE,40,2023-01-09 18:00:00,9,90.46262171912451,63.04946544010605,21.916885716610523,2023,1,9,18,0,0,1,January,Evening,1,2023-01-09 09:00:00,2023-01-09 10:00:00,25
6,A,26,51,EE,60,2023-01-09 19:00:00,2,54.466263225300125,59.350389262191584,51.011441313156205,2023,1,9,19,0,0,1,January,Evening,2,2023-01-09 08:00:00,2023-01-09 10:00:00,9
4,B,46,45,EE,15,2023-01-09 20:00:00,9,59.07673711138403,95.58450682261964,0.8264509357473582,2023,1,9,20,0,0,1,January,Evening,1,2023-01-09 06:00:00,2023-01-09 07:00:00,85
2,A,23,30,EE,2,2023-01-09 21:00:00,1,93.08869192895604,85.71816308364028,0.775675699463918,2023,1,9,21,0,0,1,January,Evening,4,2023-01-09 07:00:00,2023-01-09 11:00:00,91
6,C,48,7,EE,44,2023-01-09 22:00:00,2,56.80095099257921,99.5019801996376,43.35270066033874,2023,1,9,22,0,0,1,January,Evening,4,2023-01-09 06:00:00,2023-01-09 10:00:00,59
3,A,30,73,EE,60,2023-01-09 23:00:00,5,27.99744786360636,93.96981909227732,42.30764027907488,2023,1,9,23,0,0,1,January,Evening,3,2023-01-09 07:00:00,2023-01-09 10:00:00,74
8,A,15,96,CS,59,2023-01-10 00:00:00,2,75.59239675357958,2.420482711805305,98.98764623505076,2023,1,10,0,0,1,1,January,Morning,4,2023-01-10 09:00:00,2023-01-10 13:00:00,98
8,B,39,13,ME,79,2023-01-10 01:00:00,6,74.27341360079872,76.9532091590685,21.14552540009105,2023,1,10,1,0,1,1,January,Morning,2,2023-01-10 07:00:00,2023-01-10 09:00:00,30
7,B,33,84,EE,32,2023-01-10 02:00:00,1,31.82806990490674,57.4799509104535,93.24326974110734,2023,1,10,2,0,1,1,January,Morning,5,2023-01-10 09:00:00,2023-01-10 14:00:00,9
7,A,36,4,EE,59,2023-01-10 03:00:00,7,34.92922604860574,79.12707244144853,39.07221076828419,2023,1,10,3,0,1,1,January,Morning,1,2023-01-10 06:00:00,2023-01-10 07:00:00,94
9,A,22,7,EE,93,2023-01-10 04:00:00,3,38.397941867931486,7.635217234896208,29.083958363989005,2023,1,10,4,0,1,1,January,Morning,1,2023-01-10 07:00:00,2023-01-10 08:00:00,97
5,C,12,87,EE,25,2023-01-10 05:00:00,6,21.969374792942965,96.68253323764574,36.14327385689258,2023,1,10,5,0,1,1,January,Morning,5,2023-01-10 06:00:00,2023-01-10 11:00:00,95
5,C,35,5,EE,61,2023-01-10 06:00:00,3,2.761788638270424,3.668908192462261,73.9008319786751,2023,1,10,6,0,1,1,January,Morning,4,2023-01-10 08:00:00,2023-01-10 12:00:00,55
1,A,48,5,EE,89,2023-01-10 07:00:00,5,6.781667351721143,34.138135358808974,46.55452034345765,2023,1,10,7,0,1,1,January,Morning,1,2023-01-10 08:00:00,2023-01-10 09:00:00,28
1,A,44,83,EE,30,2023-01-10 08:00:00,6,40.64235731367065,63.22817322890189,16.645407430075377,2023,1,10,8,0,1,1,January,Morning,2,2023-01-10 08:00:00,2023-01-10 10:00:00,60
2,C,33,48,ME,16,2023-01-10 09:00:00,9,72.26999323006562,25.639833190334706,26.21524950911065,2023,1,10,9,0,1,1,January,Morning,1,2023-01-10 09:00:00,2023-01-10 10:00:00,30
2,B,10,34,CS,0,2023-01-10 10:00:00,4,5.881561305105687,63.75613811427196,69.84412218131033,2023,1,10,10,0,1,1,January,Morning,4,2023-01-10 09:00:00,2023-01-10 13:00:00,36
8,C,38,56,CS,20,2023-01-10 11:00:00,7,13.476292577098404,97.28309135237764,35.456765996603465,2023,1,10,11,0,1,1,January,Morning,2,2023-01-10 07:00:00,2023-01-10 09:00:00,15
3,A,46,51,CS,29,2023-01-10 12:00:00,2,20.38343905171577,55.21817548798842,7.473613605364804,2023,1,10,12,0,1,1,January,Afternoon,1,2023-01-10 09:00:00,2023-01-10 10:00:00,31
9,C,31,82,ME,47,2023-01-10 13:00:00,9,44.368530349627534,95.84094490191444,33.96470001967873,2023,1,10,13,0,1,1,January,Afternoon,3,2023-01-10 08:00:00,2023-01-10 11:00:00,93
4,A,33,19,CS,54,2023-01-10 14:00:00,8,0.270231668667964,69.94382753069367,3.7970505792665032,2023,1,10,14,0,1,1,January,Afternoon,2,2023-01-10 06:00:00,2023-01-10 08:00:00,86
3,A,14,71,ME,92,2023-01-10 15:00:00,8,43.032383160146026,2.645079127830774,71.56473494298362,2023,1,10,15,0,1,1,January,Afternoon,2,2023-01-10 08:00:00,2023-01-10 10:00:00,76
5,A,46,90,ME,22,2023-01-10 16:00:00,6,86.6604760349817,16.609269825850426,22.36896598177517,2023,1,10,16,0,1,1,January,Afternoon,4,2023-01-10 08:00:00,2023-01-10 12:00:00,30
7,C,35,26,ME,39,2023-01-10 17:00:00,9,2.7765748905348886,78.99410218430441,10.181700678207871,2023,1,10,17,0,1,1,January,Evening,1,2023-01-10 07:00:00,2023-01-10 08:00:00,11
8,C,36,93,ME,56,2023-01-10 18:00:00,9,99.11452494599354,7.583596417118931,11.276395670932493,2023,1,10,18,0,1,1,January,Evening,5,2023-01-10 07:00:00,2023-01-10 12:00:00,51
2,B,38,28,ME,56,2023-01-10 19:00:00,5,56.22271541419717,64.11963039896811,86.68129009125303,2023,1,10,19,0,1,1,January,Evening,3,2023-01-10 07:00:00,2023-01-10 10:00:00,63
8,A,26,33,EE,5,2023-01-10 20:00:00,9,73.69018154829728,1.1635779669217694,27.368861419148715,2023,1,10,20,0,1,1,January,Evening,4,2023-01-10 08:00:00,2023-01-10 12:00:00,50
1,A,30,48,ME,2,2023-01-10 21:00:00,1,53.07212153244808,58.20084905144024,97.27548129876426,2023,1,10,21,0,1,1,January,Evening,3,2023-01-10 07:00:00,2023-01-10 10:00:00,53
3,B,11,95,ME,31,2023-01-10 22:00:00,7,11.080800724402897,23.850845369594463,54.689896464749765,2023,1,10,22,0,1,1,January,Evening,1,2023-01-10 07:00:00,2023-01-10 08:00:00,84
5,B,17,59,ME,71,2023-01-10 23:00:00,6,85.66327618582714,53.07594673971009,7.441132512076187,2023,1,10,23,0,1,1,January,Evening,5,2023-01-10 06:00:00,2023-01-10 11:00:00,91
4,B,17,1,ME,28,2023-01-11 00:00:00,1,8.382591747072855,62.94911240127522,7.29522617729339,2023,1,11,0,0,2,1,January,Morning,5,2023-01-11 08:00:00,2023-01-11 13:00:00,4
2,A,40,81,EE,76,2023-01-11 01:00:00,8,7.096799043609359,16.725233795373452,17.727353059122674,2023,1,11,1,0,2,1,January,Morning,5,2023-01-11 07:00:00,2023-01-11 12:00:00,16
7,C,27,36,CS,55,2023-01-11 02:00:00,2,28.235135368803764,71.91969096416811,90.59948317335028,2023,1,11,2,0,2,1,January,Morning,2,2023-01-11 09:00:00,2023-01-11 11:00:00,3
2,C,49,98,EE,25,2023-01-11 03:00:00,7,74.85406702895735,2.798997953771365,10.722542088367671,2023,1,11,3,0,2,1,January,Morning,5,2023-01-11 06:00:00,2023-01-11 11:00:00,63
1,C,29,44,ME,48,2023-01-11 04:00:00,4,90.52912048860784,0.464083839295204,78.46822067104969,2023,1,11,4,0,2,1,January,Morning,5,2023-01-11 09:00:00,2023-01-11 14:00:00,27
6,B,16,70,EE,39,2023-01-11 05:00:00,7,65.10754834287104,2.145611698850458,64.74741932671549,2023,1,11,5,0,2,1,January,Morning,5,2023-01-11 07:00:00,2023-01-11 12:00:00,28
1,B,29,53,EE,83,2023-01-11 06:00:00,7,38.5106250953149,97.8901665813144,78.04721219533968,2023,1,11,6,0,2,1,January,Morning,3,2023-01-11 09:00:00,2023-01-11 12:00:00,39
8,A,14,7,ME,21,2023-01-11 07:00:00,7,18.686507093369976,20.939267254778937,64.26523559969068,2023,1,11,7,0,2,1,January,Morning,3,2023-01-11 09:00:00,2023-01-11 12:00:00,53
9,C,15,21,EE,93,2023-01-11 08:00:00,7,67.79263321092691,23.5547936654612,5.714017306962537,2023,1,11,8,0,2,1,January,Morning,1,2023-01-11 08:00:00,2023-01-11 09:00:00,51
7,A,13,8,ME,96,2023-01-11 09:00:00,3,89.27729627546445,54.48358342879216,18.132367515891225,2023,1,11,9,0,2,1,January,Morning,1,2023-01-11 07:00:00,2023-01-11 08:00:00,90
2,C,23,48,CS,30,2023-01-11 10:00:00,9,71.35238487529661,3.5955758499432444,52.7181690467575,2023,1,11,10,0,2,1,January,Morning,3,2023-01-11 09:00:00,2023-01-11 12:00:00,25
8,C,17,45,CS,8,2023-01-11 11:00:00,4,81.88437038176878,50.71010565186265,5.125691985911485,2023,1,11,11,0,2,1,January,Morning,1,2023-01-11 07:00:00,2023-01-11 08:00:00,54
5,A,35,30,ME,76,2023-01-11 12:00:00,7,9.01520464515978,38.20458750600568,12.13031681905602,2023,1,11,12,0,2,1,January,Afternoon,5,2023-01-11 09:00:00,2023-01-11 14:00:00,97
9,C,39,42,CS,47,2023-01-11 13:00:00,8,93.6322677501882,15.95011016824941,83.04075703528724,2023,1,11,13,0,2,1,January,Afternoon,4,2023-01-11 07:00:00,2023-01-11 11:00:00,63
8,A,47,6,EE,27,2023-01-11 14:00:00,8,97.75464482318242,53.54411711700576,77.44791597395329,2023,1,11,14,0,2,1,January,Afternoon,3,2023-01-11 06:00:00,2023-01-11 09:00:00,11
5,C,41,54,CS,31,2023-01-11 15:00:00,9,74.97681146160535,18.37045609193154,24.293791034142664,2023,1,11,15,0,2,1,January,Afternoon,5,2023-01-11 07:00:00,2023-01-11 12:00:00,82
7,C,25,6,CS,79,2023-01-11 16:00:00,4,43.26414909729952,75.04033231530319,43.14600864380558,2023,1,11,16,0,2,1,January,Afternoon,1,2023-01-11 09:00:00,2023-01-11 10:00:00,95
3,B,27,79,CS,84,2023-01-11 17:00:00,1,79.03827945418452,9.384487987860336,12.0429701904028,2023,1,11,17,0,2,1,January,Evening,4,2023-01-11 08:00:00,2023-01-11 12:00:00,24
8,A,28,74,CS,0,2023-01-11 18:00:00,4,69.43330227498419,18.55932859845967,32.09323678831123,2023,1,11,18,0,2,1,January,Evening,5,2023-01-11 07:00:00,2023-01-11 12:00:00,62
4,C,16,33,ME,31,2023-01-11 19:00:00,4,56.1235651068019,85.3994652560624,37.93585583134396,2023,1,11,19,0,2,1,January,Evening,3,2023-01-11 06:00:00,2023-01-11 09:00:00,35
2,A,48,75,ME,55,2023-01-11 20:00:00,6,66.0545468902852,17.036377839646278,74.67669636640174,2023,1,11,20,0,2,1,January,Evening,4,2023-01-11 08:00:00,2023-01-11 12:00:00,3
4,A,32,79,ME,98,2023-01-11 21:00:00,4,76.78471984961037,9.601082363673052,22.0419338798104,2023,1,11,21,0,2,1,January,Evening,1,2023-01-11 07:00:00,2023-01-11 08:00:00,48
8,B,11,83,EE,67,2023-01-11 22:00:00,2,11.568253637529258,34.81569189157777,45.08197652840913,2023,1,11,22,0,2,1,January,Evening,5,2023-01-11 09:00:00,2023-01-11 14:00:00,35
7,B,38,71,EE,30,2023-01-11 23:00:00,3,67.37266628086898,17.365926712116053,30.287313970696616,2023,1,11,23,0,2,1,January,Evening,1,2023-01-11 08:00:00,2023-01-11 09:00:00,42
5,A,12,8,EE,21,2023-01-12 00:00:00,7,42.62744363901374,62.361851899741424,63.71647226942048,2023,1,12,0,0,3,1,January,Morning,5,2023-01-12 06:00:00,2023-01-12 11:00:00,62
9,C,41,2,CS,76,2023-01-12 01:00:00,1,70.76724341142251,73.3628206189433,81.45949205316113,2023,1,12,1,0,3,1,January,Morning,3,2023-01-12 07:00:00,2023-01-12 10:00:00,14
3,C,29,44,EE,59,2023-01-12 02:00:00,5,78.13302541038306,32.703790121016,85.98768560960977,2023,1,12,2,0,3,1,January,Morning,4,2023-01-12 08:00:00,2023-01-12 12:00:00,70
